CustomerID,Age,Gender,IncomeLevel,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems,DaysSinceRegistration,PurchaseFrequency,AvgPurchaseInterval,CSFrequency,NegativeExperienceIndex,TotalEngagementScore,EngagementToConversionRatio,CLVPerMonth,RepeatAndPremiumFlag,RecencyProxy,CustomerTenure,ChurnRiskScore,IF_AnomalyScore,IF_ChurnFlag,AE_ReconError,AE_ChurnFlag,Both_ChurnFlag
CUST00013,53.0,4,5,5.0,177.86450232127586,813.5337901736672,0.1849667801029113,0.4930770793855856,1,4.0,6.90256356302226,0.1922807721932627,0.196217310340438,0.2061180939446076,2,0,1,1185.0,0.1234567901234567,197.66666666666663,0.0987654320987654,12.38974574791096,0.3390219297442484,1.710449022610437,20.08725407836216,0,0.8901098901098901,1185.0,0.4432705658751874,0.1267226761990862,0,0.1953078472729925,0,0
CUST00014,37.0,4,1,4.0,154.41784202773806,540.3115544095335,0.1349309413873519,0.471502785952518,2,2.0,5.513807886375023,0.18718468877806,0.16029560961232,0.1021839591177428,2,0,2,2101.0,0.0563115908024401,420.4,0.02815579540122,8.972384227249954,0.3032168636699349,2.022941576957875,7.60645078943501,0,0.9466903598400712,2101.0,0.4830772676946989,0.1280970829843155,0,0.1067385675891604,0,0
CUST00015,40.0,5,5,2.0,54.96655894184753,159.066976586792,0.2826489484032198,0.5318911174378684,1,2.0,7.309901649920623,0.0925610935914771,0.1489395167633689,0.2831685421148115,2,2,0,1355.0,0.0433212996389891,452.0,0.0433212996389891,5.380196700158754,0.4072700329205441,2.328711544934322,3.445494077692246,0,0.9584775086505192,1355.0,0.4237434533981237,0.121395338059736,0,0.3767072950126163,0,0
CUST00016,48.0,4,5,1.0,54.53280105391683,256.686646702814,0.2365871906537327,0.2866322441933279,1,1.0,7.393920859600193,0.0772505945988323,0.1287334383650555,0.2333299629942165,0,0,0,1655.0,0.0178041543026706,828.0,0.0178041543026706,2.6060791403998067,0.2616097174235303,1.786475732765496,4.570088665332,0,0.9825072886297376,1655.0,0.4249484210417148,0.1115453178728904,0,0.1570793331446542,0,0
CUST00017,47.0,5,5,9.0,45.34244074167044,296.312206409059,0.5714438010993526,0.307049664726179,2,4.0,7.1521144087400295,0.1980259042092562,0.4666310874149412,0.0923984824851516,2,0,0,1915.0,0.1388174807197943,191.6,0.0616966580976863,11.391542365039882,0.4392467329127658,1.7406055724936833,4.570368222247696,0,0.8781038374717832,1915.0,0.4030048352858585,0.1143680028813275,0,0.3164906048694378,0,0
CUST00018,29.0,3,5,6.0,48.456181149800194,288.7110403087488,0.4358263292392241,0.5189302044962191,4,2.0,7.216058707481906,0.2571773498845709,0.1786411170095537,0.3838224554746096,2,0,0,1686.0,0.1048951048951049,241.0,0.0349650349650349,5.567882585036188,0.4773782668677215,1.7472645883402145,5.04739580959351,0,0.9050632911392404,1686.0,0.3847222929492221,0.1383971201487806,0,0.1216932377528221,0,0
CUST00019,42.0,3,4,6.0,9.844160401208615,288.7110403087488,0.0912050622415985,0.2866322441933279,0,6.0,7.315191663172959,0.1220481085572668,0.0413831743780873,0.3294876769793231,2,0,2,2411.0,0.0737402703809914,344.57142857142856,0.0737402703809914,16.108850020962247,0.1889186532174632,1.1497884163052765,3.548271695724074,0,0.931323922167112,2411.0,0.436943803230485,0.0916128905485424,0,0.5269111728346811,0,0
CUST00020,41.0,3,3,6.0,54.53280105391683,40.83142156201873,0.5717954100463684,0.0529198942967157,3,2.0,5.3272890365528,0.2244984030367077,0.1434629963119202,0.1641841146059051,2,0,2,2849.0,0.0625217089267106,407.1428571428572,0.0208405696422368,9.3454219268944,0.312357652171542,1.760923749558173,0.4254750423273921,0,0.941157240928408,2849.0,0.4754807646021493,0.1106289714315114,0,0.3605428453996718,0,0
CUST00021,38.0,3,4,4.0,158.9807257055021,288.7110403087488,0.2826489484032198,0.2360646174651767,4,4.0,2.539318904132206,0.3270745057342472,0.252298433039175,0.1372510963437814,2,0,0,2123.0,0.0557361820715281,424.8,0.0557361820715281,29.84272438347117,0.2593567829341983,1.0857395976909276,4.022912777177178,0,0.9472063352397712,2123.0,0.5449914161485319,0.0918338640333041,0,0.1449391812915858,0,0
CUST00022,31.0,1,4,5.0,194.5997057816101,43.59632379420979,0.2826489484032198,0.5286776037507536,3,2.0,8.461399566018786,0.0892550987953138,0.1202847542865995,0.0656374921457525,0,2,0,2396.0,0.0618301731244847,399.5,0.0247320692497939,3.0772008679624285,0.4056632760769867,4.422517266718684,0.539113649557417,0,0.9417701863354035,2396.0,0.4168873210973525,0.0491852089931887,0,0.5804503608896157,0,0
CUST00023,38.0,4,4,5.0,15.38115580674666,285.35485917107513,0.080201899448361,0.2909860720101524,3,2.0,7.181997299984871,0.1941446881567091,0.3068387881002117,0.3733882898491444,2,2,0,1788.0,0.0825082508250825,298.1666666666667,0.033003300330033,5.636005400030259,0.1855939857292567,0.6367772478926161,4.708826058928633,0,0.923780487804878,1788.0,0.3778581689519885,0.1326148993083424,0,0.266885594149172,0,0
CUST00024,64.0,1,4,6.0,7.344361391030193,85.68436662424241,0.2489509285137461,0.3198457279026163,0,1.0,9.317836277007762,0.1300339084780404,0.043317418154207,0.3075520287212492,1,0,2,823.0,0.2110199296600234,117.71428571428572,0.0351699882766705,0.6821637229922377,0.2843983282081812,1.774139549470897,3.0135181696685494,0,0.8257502420135527,823.0,0.366895460792302,0.0703411531307784,0,0.5509115156991821,0,0
CUST00025,30.0,4,3,15.0,49.29627103282404,897.7353559544823,0.2826489484032198,0.6061647704730402,2,2.0,6.059680456508866,0.1178276065255543,0.1987214049166208,0.1803894439764656,2,0,0,1895.0,0.2337662337662338,118.5,0.0311688311688311,7.880639086982267,0.4444068594381299,2.682852403994428,13.990680872017908,0,0.8105263157894737,1895.0,0.4613017749328979,0.1091054896900953,0,0.1817478013412997,0,0
CUST00026,53.0,4,5,5.0,9.314660668260831,18.068272806210143,0.2078105162159821,0.332720212813654,0,2.0,9.321613405276194,0.2284699664306527,0.3419771543928504,0.1092468334659268,0,0,0,1064.0,0.1371115173674588,177.5,0.0548446069469835,1.3567731894476118,0.270265364514818,1.1928788093394918,0.4954736601337333,0,0.8794212218649518,1064.0,0.3461791193538852,0.0988499182532678,0,0.3798437373873395,0,0
CUST00027,25.0,5,1,8.0,45.65302495713105,443.7597040575501,0.1263477557817052,0.2160484675971539,4,2.0,7.230093040625165,0.104449505182991,0.385474439017933,0.0571753800267458,1,0,0,2681.0,0.0885282183696053,298.0,0.0221320545924013,5.539813918749671,0.1711981116894295,0.9387537071667836,4.910656998054778,0,0.9186716367333108,2681.0,0.4167902485952762,0.0880849727121456,0,0.4701912381833407,0,0
CUST00028,21.0,3,4,9.0,160.43802063412775,1565.8872482213833,0.4108460409124318,0.1416072034209189,1,2.0,5.32809863061784,0.0583375894158636,0.2026810906259561,0.2386558920018628,2,2,2,2308.0,0.1154833190761334,230.9,0.0256629597946963,9.34380273876432,0.2762266221666754,1.6584291808630185,20.092650747066507,0,0.8964723926380368,2308.0,0.4812326527473827,0.0977657503440534,0,0.3376606686115824,0,0
CUST00029,84.0,5,1,7.0,33.55959929125069,474.4895864171756,0.1731608842707744,0.4769598507100744,3,2.0,6.867366793817527,0.1097276529606848,0.2050136892580724,0.4084232247685948,2,0,0,971.0,0.2097902097902098,121.5,0.0599400599400599,6.265266412364946,0.3250603674904244,1.3484856719083598,14.220467125389876,0,0.8265895953757225,971.0,0.4155390719025119,0.0945306246450481,0,0.6093602881397924,0,0
CUST00030,43.0,4,1,6.0,5.478934544521163,18.86585135873688,0.1865623742092108,0.2701404733962833,1,4.0,5.243555549387806,0.3514891852639346,0.4503580818918065,0.1334600958155115,2,0,0,1603.0,0.1102265768524188,229.1428571428572,0.0734843845682792,19.025777802448776,0.228351423802747,0.7324352413160389,0.3465863691133536,0,0.9007170435741865,1603.0,0.4400310004926826,0.0998400661643814,0,0.1492917007606786,0,0
CUST00031,43.0,3,4,2.0,227.6314507584983,464.8006238852506,0.2347272354696997,0.0877771369881343,0,1.0,6.059780510414245,0.1200610962482007,0.0609428393167081,0.1802840419982133,2,0,0,1342.0,0.0437317784256559,447.6666666666667,0.0218658892128279,3.940219489585755,0.161252186228917,1.3389666189553064,10.16327894792822,0,0.958100558659218,1342.0,0.4765946211096714,0.1343541449757884,0,0.1672156470197988,0,0
CUST00032,43.0,4,5,1.0,156.78122706855595,102.70638087189448,0.1190150295414034,0.4067554931619976,4,1.0,7.756440176101581,0.1608291349187658,0.4086217148020863,0.1994267029380539,0,0,0,2224.0,0.0133096716947648,1112.5,0.0133096716947648,2.243559823898419,0.2628852613517005,1.0257195104334604,1.3669882103623932,0,0.986865148861646,2224.0,0.3687826892041945,0.0832393875924324,0,0.3263598057104434,0,0
CUST00033,56.0,4,1,2.0,24.048731133159787,157.7099241276137,0.1363964551253721,0.2964397943563228,4,4.0,5.30672324280549,0.2019378301980937,0.2282999306644921,0.1994267029380539,2,0,0,802.0,0.0721153846153846,267.6666666666667,0.1442307692307692,18.77310702877804,0.2164181247408474,1.031106753243493,5.686655918062994,0,0.9327354260089686,802.0,0.5001122716449808,0.09457892722352,0,0.1970714046339124,0,0
CUST00034,41.0,5,5,1.0,34.60827510538666,33.83200182035513,0.1718397862534331,0.0807245870245286,1,2.0,6.426245570302381,0.3746389143429357,0.0459839953469969,0.1791355800063122,0,0,1,1573.0,0.0187149095446038,787.0,0.0374298190892077,7.147508859395238,0.1262821866389808,0.6316620296991945,0.6331628537808197,0,0.98162890385793,1573.0,0.4384737799915249,0.0617312908295483,0,0.3231572326544942,0,0
CUST00035,47.0,5,5,5.0,106.59762108510994,1178.3724876725016,0.374390984304134,0.037748179348079,4,4.0,5.961025448845913,0.1695092629101386,0.2331114762901108,0.2530655803975926,2,0,2,2270.0,0.0652173913043478,378.5,0.0521739130434782,16.15589820461635,0.2060695818261065,0.9428379066132864,15.370075926163064,0,0.9387755102040816,2270.0,0.4493965678346205,0.0982352632668582,0,0.2408947868906387,0,0
CUST00036,19.0,4,1,5.0,50.91027368105874,137.64728421104718,0.2440724793676948,0.4337598338253947,4,4.0,6.193836817439457,0.1090012808665496,0.2257242749600801,0.1051624872742861,0,0,0,809.0,0.1787842669845053,135.0,0.1430274135876043,15.224652730242171,0.3389161565965447,2.311364338364992,4.92183376201599,0,0.8483316481294236,809.0,0.4984413804729755,0.0602228319547536,0,0.3376259971169772,0,0
CUST00037,49.0,1,3,2.0,153.5773221746507,319.3807737859422,0.5236841749506406,0.034505689670813,0,1.0,7.578841126008877,0.2939553316361181,0.1176081504438364,0.2849909700963768,2,0,1,0.0,2.0,0.3333333333333333,1.0,2.421158873991123,0.2790949323107268,1.2020326454281107,319.3807737859422,0,0.3333333333333333,0.0,0.6797608392628894,-0.0101755612585032,1,0.5520738840705434,0,0
CUST00038,31.0,4,5,4.0,22.614107448714314,288.7110403087488,0.5032239878831021,0.1902062899827217,0,2.0,9.221626476926383,0.4134475523292082,0.1011021824730509,0.3528822380665057,2,0,0,829.0,0.139697322467986,166.0,0.069848661233993,1.5567470461472332,0.3467151389329119,1.1991047736509703,10.08303982451975,0,0.8774259448416751,829.0,0.3286482076799044,0.1162563741966422,0,0.3499305530386304,0,0
CUST00039,45.0,4,5,1.0,126.39070126600596,128.9107806597292,0.1270510317007716,0.1908319934563226,4,2.0,7.66538038130274,0.0450625399541768,0.1501179680579421,0.0488310366525333,0,0,0,1507.0,0.0195185426154847,754.0,0.0390370852309694,4.669239237394519,0.1589415125785471,1.9540824436958808,2.5161505659023264,0,0.98085513720485,1507.0,0.4492148415082549,0.0980098887958004,0,0.1291739902767794,0,0
CUST00040,9.0,4,5,4.0,22.23706455163577,163.124739201613,0.3636229270561669,0.2148239581262113,4,3.0,6.175587091841464,0.1504641328452484,0.4472936038042501,0.1047721474392875,2,0,0,731.0,0.1576872536136662,146.4,0.1182654402102496,11.473238724475609,0.2892234425911891,1.2350600910290075,6.430673030286978,0,0.8637911464245176,731.0,0.4565413680959928,0.1264099088422736,0,0.364644163700616,0,0
CUST00041,44.0,5,4,7.0,168.26183026947862,1318.405309175349,0.4723251326195756,0.4445328443582509,1,2.0,7.706310041223496,0.1531082118559502,0.0538954800930556,0.1433709603105863,2,0,0,1480.0,0.1390728476821192,185.125,0.0397350993377483,4.587379917553008,0.4584289884889132,3.9251560611742446,26.193482963748654,0,0.877906976744186,1480.0,0.4340146082633407,0.1122318335680201,0,0.1420861645884483,0,0
CUST00042,1.0,3,3,1.0,86.75739373244105,172.73063264325702,0.101290967943223,0.1386345993387981,3,4.0,5.790188723547951,0.1181958608702908,0.0815418548513877,0.308896448870506,0,0,0,1392.0,0.0210970464135021,696.5,0.0843881856540084,16.839245105808196,0.1199627836410105,0.707554178058505,3.644106173908376,0,0.9793388429752068,1392.0,0.4837929053774727,0.0444273065260685,0,0.2940692069389877,0,0
CUST00043,30.0,3,3,3.0,425.3199651188232,1370.10864561136,0.5275321908485621,0.368568473969195,2,2.0,5.552385115039739,0.2305322910558449,0.3028696473861937,0.1295370604769728,2,0,2,2095.0,0.0423529411764705,524.0,0.028235294117647,8.895229769920523,0.4480503324088785,2.0275544458163743,19.34271029098391,0,0.9593679458239276,2095.0,0.4535071682615671,0.086508134691892,0,0.159277445601409,0,0
CUST00044,9.0,3,5,5.0,21.7253628581348,272.176542193719,0.397258836638065,0.5455429580921324,4,2.0,6.234836647810309,0.0419896641149307,0.221409347515549,0.1654104404891414,2,2,2,2836.0,0.052337752965806,472.8333333333333,0.0209351011863224,7.530326704379382,0.4714008973650987,3.2979515522576093,2.849021725684428,0,0.95026525198939,2836.0,0.462060837305638,0.0627003081984062,0,0.4122883003092296,0,0
CUST00045,34.91932737335036,5,5,2.0,133.93442335292025,306.5321945889337,0.4177577719585624,0.2327724448429781,0,2.0,8.023635116142328,0.0641501724211132,0.2309229084663725,0.2959184036900033,2,0,0,915.0,0.0634920634920634,305.3333333333333,0.0634920634920634,3.952729767715344,0.3252651084007703,1.6511073295378074,9.73118078060107,0,0.9402985074626866,915.0,0.3995397009530173,0.1366446636290926,0,0.3032637911648554,0,0
CUST00046,36.0,3,5,8.0,9.669308452306954,122.38838331259568,0.1103180260767754,0.2749625455423637,0,1.0,8.76727460925689,0.1176846716507557,0.0317857802108847,0.0176698453767322,2,2,1,1285.0,0.182509505703422,142.88888888888889,0.0228136882129277,1.2327253907431093,0.1926402858095695,3.4576370514248187,2.792130417777848,0,0.8456591639871383,1285.0,0.4215404952210553,0.0773648793026546,0,0.3920474602561442,0,0
CUST00047,23.0,4,5,7.0,80.59445347972449,543.0916525419105,0.2750218773260883,0.3084254854777128,4,1.0,10.0,0.1980259042092562,0.2751584960441273,0.2412297719865525,2,0,2,1849.0,0.1117615753060138,231.25,0.0159659393294305,0.0,0.2917236814019005,1.2250140089182748,8.67096837480432,0,0.8994734322642411,1849.0,0.3095345588335044,0.133993736879534,0,0.1576352816882418,0,0
CUST00048,56.0,1,4,9.0,128.23742436739744,1203.9112186729033,0.1786900209919358,0.0743165119148557,0,1.0,8.629904534890894,0.1395868225828501,0.067783468208738,0.2771207776093972,2,0,0,1741.0,0.1524562394127611,174.2,0.0169395821569734,1.370095465109106,0.1265032664533957,0.7833115493296211,20.39375299841169,0,0.8677119059284665,1741.0,0.3815859294802338,0.0994325273541392,0,0.3417528040903415,0,0
,21.0,1,5,4.0,103.61608446883214,357.40731720151814,0.2428593942462842,0.551019779946616,2,2.0,5.287696918405886,0.2409919464226929,0.052018539170096,0.1697445776368722,2,0,0,1370.0,0.0857142857142857,274.2,0.0428571428571428,9.424606163188228,0.3969395870964501,2.573307427597132,7.658728225746818,0,0.9210526315789476,1370.0,0.4925255602076781,0.1283943234130851,0,0.2928301543343848,0,0
CUST00050,34.91932737335036,1,5,15.0,150.5843903835944,2369.7870795843733,0.3549244772135081,0.5941092097449674,4,2.0,3.442467033784337,0.2920180923529624,0.0972349705907207,0.1994267029380539,2,0,2,2168.0,0.2047315741583257,135.5625,0.0272975432211101,13.115065932431326,0.4745168434792377,2.4181963749278443,32.344682614891354,0,0.830060422960725,2168.0,0.5264246165019048,0.0368229417456087,0,0.5068833885066496,0,0
CUST00051,42.0,3,5,5.0,61.90899510524255,288.7110403087488,0.4090482941323256,0.5996980283636936,3,2.0,6.544437650464468,0.0910148167978603,0.2538559558891782,0.0348309480086538,0,0,0,1291.0,0.1135503406510219,215.3333333333333,0.0454201362604087,6.911124699071063,0.5043731612480096,3.984989917880667,6.556647395353871,0,0.8980285520054385,1291.0,0.4666660152714296,0.0822231738935875,0,0.3132580996290607,0,0
CUST00052,8.0,1,3,14.0,25.3584154737196,307.5733028675076,0.0409014615184174,0.1724790954018011,2,1.0,7.416736518308363,0.3220968106895534,0.1151514678238276,0.3380415363884724,2,0,0,2709.0,0.1533406352683461,180.66666666666663,0.0109529025191675,2.5832634816916373,0.1066902784601092,0.4128386452554012,3.368820403806217,0,0.8670465337132003,2709.0,0.3774117998862522,0.0701364691510998,0,0.5898930982276529,0,0
CUST00053,22.0,3,3,8.0,29.50075067393622,288.7110403087488,0.1064505648015363,0.2500501006008493,4,4.0,6.689387298578313,0.1980259042092562,0.2561334934706938,0.1728888323399029,2,2,0,2669.0,0.0889218228973694,296.6666666666667,0.0444609114486847,13.242450805686747,0.1782503327011928,0.8528027256826334,3.2090889993562297,0,0.9183395712827492,2669.0,0.4290502238079423,0.1057181384761929,0,0.3161166994303713,0,0
CUST00054,27.0,4,5,3.0,72.56537109253287,130.8610856873016,0.4670048499992172,0.0948649861306304,0,2.0,7.246477119145646,0.4300450293804771,0.1014266448511099,0.0244921152712161,2,0,0,889.0,0.0979325353645266,222.5,0.0652883569096844,5.507045761708708,0.2809349180649238,1.5159264368083665,4.271852633970672,0,0.910802775024777,889.0,0.4280636882314955,0.125191723394253,0,0.4895643052702728,0,0
,13.0,4,4,5.0,13.859060288207768,288.7110403087488,0.4631171097732246,0.5122379644089436,1,1.0,6.215589121360658,0.2392661774725325,0.2333312184817885,0.1480018709122867,2,0,2,1875.0,0.0787401574803149,312.6666666666667,0.0157480314960629,3.784410878639342,0.4876775370910841,2.357440005271068,4.546630556043288,0,0.927007299270073,1875.0,0.4355101668924515,0.1255828645025506,0,0.188532569516473,0,0
CUST00056,27.0,5,5,5.0,21.54793858696576,141.60350405100678,0.2792666645369579,0.2554173432201815,4,1.0,6.564621086000208,0.1607266258686987,0.1588459439036218,0.178679968790427,0,0,0,2055.0,0.0719424460431654,342.6666666666667,0.014388489208633,3.4353789139997923,0.2673420038785697,1.609668030884731,2.037460489942544,0,0.9328859060402684,2055.0,0.4409442423742173,0.1183748119320093,0,0.2481640571056766,0,0
CUST00057,13.0,5,5,8.0,198.4130640637964,1644.8195414046477,0.175226597964016,0.2866322441933279,2,3.0,6.956161577898839,0.1980259042092562,0.1154208667461436,0.146132347056106,2,0,0,2415.0,0.0981595092024539,268.44444444444446,0.0368098159509202,9.131515266303484,0.2309294210786719,1.5074308509511494,20.181834863860708,0,0.9106145251396648,2415.0,0.4410808817134435,0.1324379126616512,0,0.1813063303833704,0,0
CUST00058,37.0,4,5,5.0,54.57820218883417,434.1787563855356,0.3854745862921517,0.0986938507615648,1,2.0,7.641602281187485,0.2178389768893512,0.3626742047144752,0.2238933423208999,2,0,0,1595.0,0.0923076923076923,266.0,0.0369230769230769,4.716795437625031,0.2420842185268582,0.9028394542585436,8.015607810194505,0,0.9154929577464788,1595.0,0.374574651451335,0.1625518470294492,0,0.1631061800987145,0,0
CUST00059,16.0,4,1,1.0,54.53280105391683,288.7110403087488,0.1538487157972448,0.1814099779717486,1,1.0,6.501467439091496,0.1155961319041583,0.1242026125170047,0.2473646488725651,0,0,0,1854.0,0.0159235668789808,927.5,0.0159235668789808,3.498532560908504,0.1676293468844967,1.0322716172055055,4.59730955905651,0,0.9843260188087772,1854.0,0.444777927785119,0.0794899611483352,0,0.1765198439181679,0,0
CUST00060,35.0,3,3,4.0,62.28938829614936,175.0138434062641,0.1525865782347926,0.291622537721064,4,2.0,3.774077024214078,0.1980259042092562,0.0929534096510947,0.0176941456717711,2,0,0,2533.0,0.0468201326570425,506.8,0.0234100663285212,12.451845951571844,0.2221045579779283,2.158615123886523,2.048542841275038,0,0.9552739470741708,2533.0,0.5526442479011845,0.1241092300613857,0,0.1825327163804846,0,0
CUST00061,52.0,4,3,2.0,27.51857528629203,5.76947706422051,0.3664043892858109,0.3037681421654569,3,1.0,7.181322697357498,0.2213798985289676,0.1009011067895817,0.1879784474260461,2,0,0,1992.0,0.029673590504451,664.3333333333334,0.0148367952522255,2.8186773026425023,0.3350862657256339,1.970081850564987,0.0856005499142508,0,0.9711815561959656,1992.0,0.4209767639556633,0.1452618217213037,0,0.1918297003702391,0,0
CUST00062,46.0,4,1,4.0,235.3241627720797,1004.5859975159112,0.295998298710816,0.2262623511089932,1,2.0,5.614031487555604,0.4059920790098879,0.4409909585906097,0.1994267029380539,2,0,0,1794.0,0.0657894736842105,359.0,0.0328947368421052,8.771937024888793,0.2611303249099046,0.7486443392561623,16.522796011774858,0,0.9382716049382716,1794.0,0.4019261776874899,0.1182798702457137,0,0.2686941186785692,0,0
CUST00063,33.0,3,5,4.0,26.127378187308544,288.7110403087488,0.2826489484032198,0.2642060529621388,4,4.0,6.348539950081231,0.1424433781318181,0.2083902138373498,0.09164306579948,2,0,0,0.0,4.0,0.2,4.0,14.605840199675075,0.2734275006826793,1.8538309900721488,288.7110403087488,0,0.2,0.0,1.6505469137950768,-0.0158104766864229,1,0.1878178637822411,0,0
